transaction_id,name,account_number,location,timestamp,amount,transaction_type,merchant,is_fraud,behavior_profile
TXN08740,user_128,216699737889,Bengaluru,2026-04-07 17:01:21.828311,11118.01,debit,Electronics,0,high_spender
TXN08741,user_128,216699737889,Bengaluru,2026-03-16 21:20:21.828311,26407.2,debit,Amazon,0,high_spender
TXN08742,user_128,216699737889,Bengaluru,2026-03-05 22:52:21.828311,8786.71,credit,Electronics,0,high_spender
TXN08743,user_128,216699737889,Bengaluru,2026-01-27 13:46:21.828311,26476.63,debit,Electronics,0,high_spender
TXN08744,user_128,216699737889,Bengaluru,2026-03-04 03:26:21.828311,17176.1,debit,Electronics,0,high_spender
TXN08745,user_128,216699737889,Bengaluru,2026-03-21 06:38:21.828311,19493.08,credit,Amazon,0,high_spender
TXN08746,user_128,216699737889,Bengaluru,2026-02-19 05:01:21.828311,9393.65,credit,Amazon,0,high_spender
TXN08747,user_128,216699737889,Bengaluru,2025-12-26 08:02:21.828311,30948.9,debit,Amazon,0,high_spender
TXN08748,user_128,216699737889,Bengaluru,2026-03-23 10:23:21.828311,26743.74,debit,Amazon,0,high_spender
TXN08749,user_128,216699737889,Bengaluru,2026-01-11 08:41:21.828311,12911.85,debit,Amazon,0,high_spender
TXN08750,user_128,216699737889,Bengaluru,2026-01-01 06:13:21.828311,29906.86,debit,Amazon,0,high_spender
TXN08751,user_128,216699737889,Bengaluru,2025-12-30 10:40:21.828311,19082.18,debit,Electronics,0,high_spender
TXN08752,user_128,216699737889,Bengaluru,2026-04-03 17:23:21.828311,9029.35,debit,Amazon,0,high_spender
TXN08753,user_128,216699737889,Bengaluru,2026-01-17 17:49:21.828311,9939.27,debit,Electronics,0,high_spender
TXN08754,user_128,216699737889,Bengaluru,2026-01-23 07:02:21.828311,5359.71,debit,Electronics,0,high_spender
TXN08755,user_128,216699737889,Bengaluru,2026-02-26 08:05:21.828311,27773.5,debit,Electronics,0,high_spender
TXN08756,user_128,216699737889,Bengaluru,2026-01-09 11:33:21.828311,24521.78,credit,Amazon,0,high_spender
TXN08757,user_128,216699737889,Bengaluru,2026-04-08 21:03:21.828311,4605.66,debit,Amazon,0,high_spender
TXN08758,user_128,216699737889,Bengaluru,2026-02-08 07:18:21.828311,28512.9,credit,Amazon,1,high_spender
TXN08759,user_128,216699737889,Bengaluru,2026-01-19 18:11:21.828311,26460.22,credit,Electronics,0,high_spender
TXN08760,user_269,833756618284,Hyderabad,2026-03-14 15:46:21.828311,150.89,debit,Local Shop,0,low_spender
TXN08761,user_269,833756618284,Hyderabad,2026-01-19 09:47:21.828311,114.91,debit,Local Shop,0,low_spender
TXN08762,user_269,833756618284,Hyderabad,2026-01-01 17:04:21.828311,183.22,credit,Grocery,0,low_spender
TXN08763,user_269,833756618284,Hyderabad,2026-03-28 00:58:21.828311,193.19,debit,Coffee,0,low_spender
TXN08764,user_269,833756618284,Hyderabad,2026-03-22 15:53:21.828311,70.13,debit,Coffee,0,low_spender
TXN08765,user_269,833756618284,Hyderabad,2025-12-20 00:37:21.828311,91.64,debit,Grocery,0,low_spender
TXN08766,user_269,833756618284,Hyderabad,2026-03-30 01:05:21.828311,44.57,debit,Local Shop,0,low_spender
TXN08767,user_269,833756618284,Hyderabad,2026-01-18 19:10:21.828311,187.18,debit,Coffee,0,low_spender
TXN08768,user_269,833756618284,Hyderabad,2026-02-27 05:59:21.828311,205.6,debit,Local Shop,0,low_spender
TXN08769,user_269,833756618284,Hyderabad,2026-02-20 20:34:21.828311,146.06,debit,Grocery,0,low_spender
TXN08770,user_269,833756618284,Hyderabad,2026-04-02 01:00:21.828311,135.82,credit,Coffee,0,low_spender
TXN08771,user_269,833756618284,Hyderabad,2026-01-31 23:41:21.828311,179.74,credit,Grocery,0,low_spender
TXN08772,user_269,833756618284,Hyderabad,2026-02-11 06:09:21.828311,275.26,debit,Coffee,0,low_spender
TXN08773,user_269,833756618284,Hyderabad,2026-01-29 03:44:21.828311,223.03,debit,Coffee,0,low_spender
TXN08774,user_269,833756618284,Hyderabad,2026-03-06 02:13:21.828311,207.79,debit,Coffee,0,low_spender
TXN08775,user_269,833756618284,Hyderabad,2026-02-27 00:16:21.828311,65.79,debit,Grocery,0,low_spender
TXN08776,user_269,833756618284,Hyderabad,2026-01-11 01:08:21.828311,132.63,debit,Grocery,0,low_spender
TXN08777,user_269,833756618284,Hyderabad,2026-03-03 10:01:21.828311,176.33,credit,Coffee,0,low_spender
TXN08778,user_269,833756618284,Hyderabad,2026-03-02 20:05:21.828311,105.34,debit,Local Shop,0,low_spender
TXN08779,user_269,833756618284,Hyderabad,2026-03-11 10:01:21.828311,66.79,debit,Grocery,0,low_spender
TXN08780,user_269,833756618284,Hyderabad,2026-02-13 13:44:21.828311,240.53,debit,Grocery,0,low_spender
TXN08781,user_269,833756618284,Hyderabad,2025-12-26 10:31:21.828311,252.4,credit,Local Shop,0,low_spender
TXN08782,user_269,833756618284,Hyderabad,2025-12-19 18:57:21.828311,83.11,debit,Local Shop,0,low_spender
TXN08783,user_269,833756618284,Hyderabad,2026-01-21 21:12:21.828311,47.66,credit,Coffee,0,low_spender
TXN08784,user_269,833756618284,Hyderabad,2026-02-06 14:02:21.828311,57.69,debit,Coffee,0,low_spender
TXN08785,user_269,833756618284,Hyderabad,2025-12-18 10:49:21.828311,207.21,debit,Local Shop,0,low_spender
TXN08786,user_269,833756618284,Hyderabad,2026-03-01 05:22:21.828311,47.98,debit,Local Shop,0,low_spender
TXN08787,user_269,833756618284,Hyderabad,2026-02-12 12:19:21.828311,137.13,debit,Coffee,0,low_spender
TXN08788,user_269,833756618284,Hyderabad,2026-01-05 20:26:21.828311,227.1,debit,Grocery,0,low_spender
TXN08789,user_269,833756618284,Hyderabad,2026-03-10 14:40:21.828311,262.92,debit,Grocery,0,low_spender
TXN08790,user_269,833756618284,Hyderabad,2026-02-14 06:46:21.828311,167.85,credit,Grocery,0,low_spender
TXN08791,user_269,833756618284,Hyderabad,2026-03-24 09:06:21.828311,237.84,debit,Grocery,0,low_spender
TXN08792,user_269,833756618284,Hyderabad,2026-03-06 05:57:21.828311,158.91,debit,Local Shop,0,low_spender
TXN08793,user_269,833756618284,Hyderabad,2026-01-15 16:53:21.828311,98.56,debit,Grocery,0,low_spender
TXN08794,user_269,833756618284,Hyderabad,2026-02-23 03:49:21.828311,136.44,debit,Coffee,0,low_spender
TXN08795,user_269,833756618284,Hyderabad,2026-04-03 18:51:21.828311,243.92,credit,Grocery,0,low_spender
TXN08796,user_269,833756618284,Hyderabad,2026-02-03 11:20:21.828311,242.53,credit,Local Shop,0,low_spender
TXN08797,user_269,833756618284,Hyderabad,2026-01-19 07:19:21.828311,75.58,debit,Local Shop,0,low_spender
TXN08798,user_269,833756618284,Hyderabad,2025-12-27 10:56:21.828311,107.32,debit,Coffee,0,low_spender
TXN08799,user_269,833756618284,Hyderabad,2026-03-19 23:45:21.828311,243.72,debit,Coffee,0,low_spender
TXN08800,user_370,883204188869,Bengaluru,2025-12-30 04:40:21.828311,472.93,credit,Zomato,0,food_lover
TXN08801,user_370,883204188869,Bengaluru,2026-02-25 01:07:21.828311,527.79,debit,Swiggy,0,food_lover
TXN08802,user_370,883204188869,Bengaluru,2026-01-27 17:36:21.828311,385.35,debit,Swiggy,0,food_lover
TXN08803,user_370,883204188869,Bengaluru,2026-04-03 19:25:21.828311,491.92,credit,Swiggy,0,food_lover
TXN08804,user_370,883204188869,Bengaluru,2026-01-09 21:14:21.828311,817.94,credit,Zomato,0,food_lover
TXN08805,user_370,883204188869,Bengaluru,2026-03-08 17:25:21.828311,229.93,debit,Zomato,0,food_lover
TXN08806,user_370,883204188869,Bengaluru,2026-03-27 16:39:21.828311,733.12,debit,Zomato,0,food_lover
TXN08807,user_370,883204188869,Bengaluru,2026-01-18 07:03:21.828311,807.3,debit,Swiggy,0,food_lover
TXN08808,user_370,883204188869,Bengaluru,2026-02-02 00:20:21.828311,431.39,debit,Swiggy,0,food_lover
TXN08809,user_370,883204188869,Bengaluru,2026-03-18 14:49:21.828311,200.9,debit,Zomato,0,food_lover
TXN08810,user_370,883204188869,Bengaluru,2026-01-29 19:08:21.828311,376.82,debit,Zomato,0,food_lover
TXN08811,user_370,883204188869,Bengaluru,2025-12-14 00:31:21.828311,822.71,debit,Swiggy,0,food_lover
TXN08812,user_370,883204188869,Bengaluru,2026-01-05 23:35:21.828311,182.21,credit,Swiggy,0,food_lover
TXN08813,user_370,883204188869,Bengaluru,2026-02-03 00:31:21.828311,298.16,debit,Zomato,0,food_lover
TXN08814,user_370,883204188869,Bengaluru,2026-03-31 23:25:21.828311,394.88,credit,Zomato,0,food_lover
TXN08815,user_370,883204188869,Bengaluru,2026-03-12 22:57:21.828311,622.17,credit,Zomato,0,food_lover
TXN08816,user_370,883204188869,Bengaluru,2026-01-25 04:43:21.828311,688.82,debit,Zomato,0,food_lover
TXN08817,user_370,883204188869,Bengaluru,2026-01-30 05:45:21.828311,734.98,debit,Zomato,0,food_lover
TXN08818,user_370,883204188869,Bengaluru,2025-12-21 12:36:21.828311,804.29,debit,Zomato,0,food_lover
TXN08819,user_370,883204188869,Bengaluru,2026-03-24 13:33:21.828311,807.69,debit,Zomato,0,food_lover
TXN08820,user_370,883204188869,Bengaluru,2026-01-27 14:14:21.828311,145.66,credit,Swiggy,0,food_lover
TXN08821,user_370,883204188869,Bengaluru,2026-03-30 23:21:21.828311,422.38,debit,Zomato,0,food_lover
TXN08822,user_370,883204188869,Bengaluru,2026-01-15 07:54:21.828311,122.24,debit,Swiggy,0,food_lover
TXN08823,user_370,883204188869,Bengaluru,2026-01-25 01:42:21.828311,589.25,debit,Zomato,0,food_lover
TXN08824,user_370,883204188869,Bengaluru,2025-12-31 13:46:21.828311,366.12,debit,Zomato,0,food_lover
TXN08825,user_370,883204188869,Bengaluru,2026-02-03 02:20:21.828311,802.48,debit,Zomato,0,food_lover
TXN08826,user_370,883204188869,Bengaluru,2026-03-14 01:14:21.828311,301.22,credit,Swiggy,0,food_lover
TXN08827,user_370,883204188869,Bengaluru,2025-12-25 09:45:21.828311,449.48,credit,Zomato,0,food_lover
TXN08828,user_370,883204188869,Bengaluru,2026-01-06 01:37:21.828311,630.86,debit,Zomato,0,food_lover
TXN08829,user_370,883204188869,Bengaluru,2026-02-27 07:46:21.828311,634.74,debit,Zomato,0,food_lover
TXN08830,user_370,883204188869,Bengaluru,2026-01-13 03:36:21.828311,317.17,debit,Swiggy,0,food_lover
TXN08831,user_370,883204188869,Bengaluru,2026-02-27 22:23:21.828311,517.35,debit,Swiggy,0,food_lover
TXN08832,user_131,794264044686,Delhi,2026-01-13 07:30:21.828311,2768.02,credit,Train,0,traveler
TXN08833,user_131,794264044686,Delhi,2026-03-17 00:41:21.828311,4959.17,debit,Flight,0,traveler
TXN08834,user_131,794264044686,Delhi,2026-03-12 17:37:21.828311,4124.41,debit,Train,0,traveler
TXN08835,user_131,794264044686,Delhi,2026-01-28 20:47:21.828311,3796.77,debit,Flight,0,traveler
TXN08836,user_131,794264044686,Delhi,2025-12-16 16:31:21.828311,4726.29,credit,Train,0,traveler
TXN08837,user_131,794264044686,Delhi,2026-01-13 18:16:21.828311,4723.53,credit,Flight,0,traveler
TXN08838,user_131,794264044686,Delhi,2026-04-04 19:38:21.828311,529.27,debit,Flight,0,traveler
TXN08839,user_131,794264044686,Delhi,2026-03-13 03:26:21.828311,6097.37,credit,Flight,0,traveler
TXN08840,user_131,794264044686,Delhi,2026-01-20 18:10:21.828311,4322.82,credit,Flight,0,traveler
TXN08841,user_131,794264044686,Delhi,2026-02-03 15:20:21.828311,5067.2,debit,Train,0,traveler
TXN08842,user_131,794264044686,Delhi,2026-01-13 14:12:21.828311,3486.87,debit,Uber,0,traveler
TXN08843,user_131,794264044686,Delhi,2025-12-29 18:08:21.828311,2084.71,debit,Train,0,traveler
TXN08844,user_131,794264044686,Delhi,2026-01-22 05:28:21.828311,912.9,debit,Uber,0,traveler
TXN08845,user_131,794264044686,Delhi,2026-03-23 09:01:21.828311,3438.39,credit,Train,0,traveler
TXN08846,user_131,794264044686,Delhi,2026-03-08 08:28:21.828311,3358.54,credit,Uber,1,traveler
TXN08847,user_131,794264044686,Delhi,2026-02-12 16:53:21.828311,1043.83,debit,Train,0,traveler
TXN08848,user_131,794264044686,Delhi,2026-01-04 22:25:21.828311,2548.53,credit,Uber,0,traveler
TXN08849,user_131,794264044686,Delhi,2026-03-01 12:06:21.828311,4323.84,debit,Flight,0,traveler
TXN08850,user_131,794264044686,Delhi,2026-04-02 17:46:21.828311,1675.75,debit,Train,0,traveler
TXN08851,user_131,794264044686,Delhi,2025-12-22 01:09:21.828311,364.93,debit,Train,0,traveler
TXN08852,user_131,794264044686,Delhi,2026-03-25 05:01:21.828311,5063.42,debit,Flight,0,traveler
TXN08853,user_131,794264044686,Delhi,2026-01-13 18:36:21.828311,3214.14,credit,Train,0,traveler
TXN08854,user_131,794264044686,Delhi,2025-12-21 02:06:21.828311,4043.08,debit,Flight,0,traveler
TXN08855,user_131,794264044686,Delhi,2026-03-25 21:15:21.828311,6307.95,debit,Uber,0,traveler
TXN08856,user_036,601225721372,Bengaluru,2026-04-01 02:01:21.828311,19423.31,debit,Amazon,0,high_spender
TXN08857,user_036,601225721372,Bengaluru,2026-02-02 18:38:21.828311,17348.39,debit,Amazon,0,high_spender
TXN08858,user_036,601225721372,Bengaluru,2025-12-29 14:04:21.828311,7137.17,debit,Electronics,0,high_spender
TXN08859,user_036,601225721372,Bengaluru,2026-03-23 02:24:21.828311,30848.03,debit,Electronics,0,high_spender
TXN08860,user_036,601225721372,Bengaluru,2026-03-27 08:54:21.828311,4634.18,debit,Amazon,0,high_spender
TXN08861,user_036,601225721372,Bengaluru,2026-03-24 10:05:21.828311,18509.71,debit,Amazon,0,high_spender
TXN08862,user_036,601225721372,Bengaluru,2026-03-02 11:31:21.828311,28037.41,debit,Electronics,0,high_spender
TXN08863,user_036,601225721372,Bengaluru,2026-03-05 12:30:21.828311,15119.86,debit,Electronics,0,high_spender
TXN08864,user_036,601225721372,Bengaluru,2026-04-08 23:30:21.828311,30677.87,credit,Amazon,0,high_spender
TXN08865,user_036,601225721372,Bengaluru,2026-02-21 23:36:21.828311,21965.25,debit,Amazon,0,high_spender
TXN08866,user_036,601225721372,Bengaluru,2026-03-19 06:30:21.828311,21035.04,debit,Electronics,0,high_spender
TXN08867,user_036,601225721372,Bengaluru,2026-03-27 17:53:21.828311,5915.37,debit,Electronics,0,high_spender
TXN08868,user_036,601225721372,Bengaluru,2026-03-07 04:06:21.828311,14090.66,credit,Electronics,0,high_spender
TXN08869,user_036,601225721372,Bengaluru,2026-01-24 04:22:21.828311,19422.34,debit,Amazon,1,high_spender
TXN08870,user_036,601225721372,Bengaluru,2026-03-31 11:43:21.828311,31668.66,debit,Amazon,0,high_spender
TXN08871,user_036,601225721372,Bengaluru,2026-01-19 04:58:21.828311,9918.42,debit,Amazon,0,high_spender
TXN08872,user_036,601225721372,Bengaluru,2026-03-12 22:36:21.828311,13932.36,credit,Electronics,1,high_spender
TXN08873,user_036,601225721372,Bengaluru,2026-02-24 00:57:21.828311,22360.83,debit,Amazon,0,high_spender
TXN08874,user_036,601225721372,Bengaluru,2026-02-07 07:40:21.828311,30881.63,debit,Amazon,0,high_spender
TXN08875,user_036,601225721372,Bengaluru,2026-01-03 05:35:21.828311,7680.22,credit,Amazon,0,high_spender
TXN08876,user_036,601225721372,Bengaluru,2026-03-22 18:53:21.828311,22310.2,debit,Electronics,0,high_spender
TXN08877,user_036,601225721372,Bengaluru,2025-12-30 23:12:21.828311,26684.77,debit,Amazon,0,high_spender
TXN08878,user_036,601225721372,Bengaluru,2026-01-17 05:24:21.828311,27388.52,debit,Amazon,0,high_spender
TXN08879,user_036,601225721372,Bengaluru,2026-01-08 03:52:21.828311,28925.7,debit,Amazon,0,high_spender
TXN08880,user_036,601225721372,Bengaluru,2026-03-06 16:46:21.828311,25341.4,debit,Amazon,0,high_spender
TXN08881,user_036,601225721372,Bengaluru,2026-01-10 11:20:21.828311,14822.3,debit,Electronics,0,high_spender
TXN08882,user_036,601225721372,Bengaluru,2026-03-17 22:40:21.828311,11072.13,credit,Electronics,0,high_spender
TXN08883,user_036,601225721372,Bengaluru,2026-04-08 23:35:21.828311,27470.1,credit,Electronics,0,high_spender
TXN08884,user_036,601225721372,Bengaluru,2026-04-07 22:00:21.828311,17798.04,debit,Electronics,0,high_spender
TXN08885,user_395,734796983428,Indore,2026-03-05 01:28:21.828311,3749.66,debit,Uber,0,traveler
TXN08886,user_395,734796983428,Indore,2026-03-13 05:45:21.828311,3487.69,debit,Train,0,traveler
TXN08887,user_395,734796983428,Indore,2026-01-05 04:40:21.828311,4909.93,credit,Train,0,traveler
TXN08888,user_395,734796983428,Indore,2026-02-03 01:19:21.828311,1186.32,debit,Flight,0,traveler
TXN08889,user_395,734796983428,Indore,2025-12-20 13:38:21.828311,2595.2,debit,Train,0,traveler
TXN08890,user_395,734796983428,Indore,2026-02-07 21:42:21.828311,1970.63,credit,Uber,0,traveler
TXN08891,user_395,734796983428,Indore,2026-02-15 16:43:21.828311,4192.1,debit,Uber,0,traveler
TXN08892,user_395,734796983428,Indore,2026-03-17 20:11:21.828311,2935.11,debit,Flight,0,traveler
TXN08893,user_395,734796983428,Indore,2026-01-20 05:54:21.828311,4320.28,debit,Uber,1,traveler
TXN08894,user_395,734796983428,Indore,2026-02-21 04:40:21.828311,6187.53,debit,Train,0,traveler
TXN08895,user_395,734796983428,Indore,2026-02-09 09:02:21.828311,6232.77,debit,Flight,0,traveler
TXN08896,user_395,734796983428,Indore,2026-01-15 04:24:21.828311,6247.67,credit,Flight,0,traveler
TXN08897,user_395,734796983428,Indore,2026-01-22 18:55:21.828311,465.26,credit,Uber,0,traveler
TXN08898,user_395,734796983428,Indore,2026-01-06 11:02:21.828311,2548.63,debit,Train,0,traveler
TXN08899,user_395,734796983428,Indore,2026-03-05 07:00:21.828311,6023.18,debit,Flight,0,traveler
TXN08900,user_395,734796983428,Indore,2026-04-08 03:56:21.828311,1892.0,debit,Train,0,traveler
TXN08901,user_395,734796983428,Indore,2026-01-01 03:58:21.828311,4913.41,debit,Flight,0,traveler
TXN08902,user_395,734796983428,Indore,2026-01-13 00:55:21.828311,1548.98,credit,Uber,0,traveler
TXN08903,user_395,734796983428,Indore,2026-04-01 23:36:21.828311,5813.16,debit,Flight,0,traveler
TXN08904,user_395,734796983428,Indore,2026-01-19 06:19:21.828311,357.64,credit,Train,0,traveler
TXN08905,user_395,734796983428,Indore,2026-01-25 15:56:21.828311,985.6,credit,Uber,0,traveler
TXN08906,user_395,734796983428,Indore,2026-04-03 10:23:21.828311,503.7,debit,Flight,0,traveler
TXN08907,user_335,242352301821,Hyderabad,2025-12-31 05:44:21.828311,2538.96,debit,Train,0,traveler
TXN08908,user_335,242352301821,Hyderabad,2026-02-04 16:43:21.828311,3118.66,credit,Train,1,traveler
TXN08909,user_335,242352301821,Hyderabad,2026-04-10 17:30:21.828311,6003.9,debit,Flight,0,traveler
TXN08910,user_335,242352301821,Hyderabad,2026-03-18 10:58:21.828311,6384.16,credit,Flight,0,traveler
TXN08911,user_335,242352301821,Hyderabad,2026-02-09 22:30:21.828311,3535.15,debit,Train,0,traveler
TXN08912,user_335,242352301821,Hyderabad,2026-03-13 13:37:21.828311,3104.8,credit,Flight,0,traveler
TXN08913,user_335,242352301821,Hyderabad,2026-03-30 07:30:21.828311,5152.31,credit,Uber,0,traveler
TXN08914,user_335,242352301821,Hyderabad,2026-01-31 18:10:21.828311,3175.03,credit,Uber,0,traveler
TXN08915,user_335,242352301821,Hyderabad,2026-03-09 16:50:21.828311,4470.69,credit,Train,0,traveler
TXN08916,user_335,242352301821,Hyderabad,2026-01-02 16:22:21.828311,4257.55,debit,Flight,0,traveler
TXN08917,user_335,242352301821,Hyderabad,2026-03-27 19:28:21.828311,4928.79,debit,Train,0,traveler
TXN08918,user_335,242352301821,Hyderabad,2026-02-11 18:52:21.828311,329.73,debit,Flight,0,traveler
TXN08919,user_335,242352301821,Hyderabad,2026-03-08 23:20:21.828311,5693.41,debit,Train,0,traveler
TXN08920,user_335,242352301821,Hyderabad,2026-01-29 09:21:21.828311,3288.2,debit,Uber,0,traveler
TXN08921,user_335,242352301821,Hyderabad,2026-01-22 22:56:21.828311,1393.93,debit,Flight,0,traveler
TXN08922,user_335,242352301821,Hyderabad,2026-01-23 03:08:21.828311,2446.91,debit,Flight,0,traveler
TXN08923,user_335,242352301821,Hyderabad,2026-01-29 08:40:21.828311,4669.51,debit,Uber,0,traveler
TXN08924,user_335,242352301821,Hyderabad,2026-01-16 19:57:21.828311,3822.93,credit,Flight,0,traveler
TXN08925,user_335,242352301821,Hyderabad,2026-01-31 06:14:21.828311,2368.76,credit,Uber,0,traveler
TXN08926,user_335,242352301821,Hyderabad,2026-01-12 02:22:21.828311,5938.91,debit,Uber,0,traveler
TXN08927,user_335,242352301821,Hyderabad,2026-04-05 01:17:21.828311,4025.96,debit,Train,0,traveler
TXN08928,user_335,242352301821,Hyderabad,2026-01-30 06:03:21.828311,5389.63,debit,Flight,0,traveler
TXN08929,user_335,242352301821,Hyderabad,2026-02-20 06:11:21.828311,5985.77,debit,Train,0,traveler
TXN08930,user_335,242352301821,Hyderabad,2026-01-27 11:27:21.828311,1812.12,credit,Train,0,traveler
TXN08931,user_335,242352301821,Hyderabad,2026-01-04 10:30:21.828311,1070.56,debit,Flight,0,traveler
TXN08932,user_209,662491081826,Delhi,2025-12-22 15:39:21.828311,48.04,debit,Coffee,0,low_spender
TXN08933,user_209,662491081826,Delhi,2025-12-13 21:05:21.828311,214.83,debit,Local Shop,0,low_spender
TXN08934,user_209,662491081826,Delhi,2026-03-25 13:09:21.828311,278.82,debit,Grocery,0,low_spender
TXN08935,user_209,662491081826,Delhi,2026-03-14 13:19:21.828311,155.22,debit,Coffee,0,low_spender
TXN08936,user_209,662491081826,Delhi,2026-04-08 19:56:21.828311,179.2,debit,Local Shop,0,low_spender
TXN08937,user_209,662491081826,Delhi,2026-02-17 03:28:21.828311,56.54,debit,Grocery,0,low_spender
TXN08938,user_209,662491081826,Delhi,2026-02-05 16:48:21.828311,119.45,debit,Grocery,0,low_spender
TXN08939,user_209,662491081826,Delhi,2026-02-23 13:02:21.828311,172.34,debit,Grocery,0,low_spender
TXN08940,user_209,662491081826,Delhi,2026-03-30 10:41:21.828311,180.91,debit,Coffee,0,low_spender
TXN08941,user_209,662491081826,Delhi,2026-04-01 01:48:21.828311,87.9,debit,Coffee,0,low_spender
TXN08942,user_209,662491081826,Delhi,2026-04-07 15:42:21.828311,197.71,debit,Coffee,0,low_spender
TXN08943,user_209,662491081826,Delhi,2026-02-14 20:41:21.828311,147.99,debit,Coffee,0,low_spender
TXN08944,user_209,662491081826,Delhi,2025-12-19 05:30:21.828311,43.78,debit,Local Shop,0,low_spender
TXN08945,user_209,662491081826,Delhi,2026-02-17 07:23:21.828311,267.08,credit,Coffee,0,low_spender
TXN08946,user_209,662491081826,Delhi,2026-01-05 23:46:21.828311,254.58,credit,Coffee,0,low_spender
TXN08947,user_209,662491081826,Delhi,2026-01-29 02:09:21.828311,86.33,debit,Coffee,0,low_spender
TXN08948,user_209,662491081826,Delhi,2026-02-05 13:10:21.828311,198.72,credit,Local Shop,0,low_spender
TXN08949,user_209,662491081826,Delhi,2026-03-06 18:10:21.828311,72.18,debit,Coffee,0,low_spender
TXN08950,user_209,662491081826,Delhi,2026-03-14 22:30:21.828311,203.17,debit,Grocery,0,low_spender
TXN08951,user_209,662491081826,Delhi,2026-04-05 09:49:21.828311,206.09,debit,Coffee,0,low_spender
TXN08952,user_209,662491081826,Delhi,2026-03-29 12:56:21.828311,206.14,debit,Coffee,0,low_spender
TXN08953,user_209,662491081826,Delhi,2026-01-04 17:14:21.828311,148.36,credit,Local Shop,0,low_spender
TXN08954,user_209,662491081826,Delhi,2026-04-01 05:28:21.828311,252.01,debit,Coffee,0,low_spender
TXN08955,user_209,662491081826,Delhi,2026-02-01 03:54:21.828311,187.15,debit,Grocery,0,low_spender
TXN08956,user_209,662491081826,Delhi,2026-01-30 21:24:21.828311,253.49,debit,Grocery,0,low_spender
TXN08957,user_209,662491081826,Delhi,2026-01-25 09:09:21.828311,45.61,debit,Coffee,0,low_spender
TXN08958,user_209,662491081826,Delhi,2026-03-28 20:11:21.828311,66.21,debit,Local Shop,0,low_spender
TXN08959,user_209,662491081826,Delhi,2026-01-09 04:21:21.828311,85.34,debit,Local Shop,0,low_spender
TXN08960,user_209,662491081826,Delhi,2026-03-02 04:08:21.828311,244.29,credit,Local Shop,0,low_spender
TXN08961,user_209,662491081826,Delhi,2026-02-19 09:11:21.828311,262.79,debit,Coffee,0,low_spender
TXN08962,user_025,982643089925,Hyderabad,2026-03-28 03:24:21.828311,166.67,debit,Local Shop,0,low_spender
TXN08963,user_025,982643089925,Hyderabad,2026-01-21 15:03:21.828311,91.91,debit,Coffee,0,low_spender
TXN08964,user_025,982643089925,Hyderabad,2026-04-12 13:39:21.828311,115.71,debit,Coffee,0,low_spender
TXN08965,user_025,982643089925,Hyderabad,2026-03-02 09:23:21.828311,88.33,debit,Local Shop,0,low_spender
TXN08966,user_025,982643089925,Hyderabad,2026-03-24 07:40:21.828311,114.45,credit,Grocery,0,low_spender
TXN08967,user_025,982643089925,Hyderabad,2026-04-05 17:54:21.828311,206.56,debit,Coffee,0,low_spender
TXN08968,user_025,982643089925,Hyderabad,2026-03-19 05:40:21.828311,146.93,debit,Grocery,0,low_spender
TXN08969,user_025,982643089925,Hyderabad,2026-03-11 03:52:21.828311,122.78,credit,Coffee,0,low_spender
TXN08970,user_025,982643089925,Hyderabad,2026-03-02 00:04:21.828311,43.6,debit,Local Shop,0,low_spender
TXN08971,user_025,982643089925,Hyderabad,2025-12-25 15:45:21.828311,65.27,debit,Coffee,0,low_spender
TXN08972,user_025,982643089925,Hyderabad,2026-04-05 18:32:21.828311,63.6,debit,Local Shop,0,low_spender
TXN08973,user_025,982643089925,Hyderabad,2026-01-06 00:41:21.828311,232.54,debit,Coffee,0,low_spender
TXN08974,user_025,982643089925,Hyderabad,2026-01-14 02:17:21.828311,197.49,debit,Grocery,0,low_spender
TXN08975,user_025,982643089925,Hyderabad,2026-01-28 18:50:21.828311,167.04,debit,Local Shop,0,low_spender
TXN08976,user_025,982643089925,Hyderabad,2026-03-06 01:18:21.828311,176.68,debit,Coffee,0,low_spender
TXN08977,user_025,982643089925,Hyderabad,2026-03-17 23:31:21.828311,257.72,debit,Local Shop,0,low_spender
TXN08978,user_025,982643089925,Hyderabad,2026-01-18 04:24:21.828311,208.44,debit,Local Shop,0,low_spender
TXN08979,user_025,982643089925,Hyderabad,2026-01-20 18:19:21.828311,269.39,debit,Coffee,0,low_spender
TXN08980,user_025,982643089925,Hyderabad,2026-02-13 13:34:21.828311,222.83,debit,Local Shop,0,low_spender
TXN08981,user_025,982643089925,Hyderabad,2026-02-08 20:44:21.828311,258.43,debit,Grocery,0,low_spender
TXN08982,user_025,982643089925,Hyderabad,2026-02-23 01:26:21.828311,116.49,debit,Local Shop,0,low_spender
TXN08983,user_025,982643089925,Hyderabad,2026-01-12 08:18:21.828311,241.68,debit,Coffee,0,low_spender
TXN08984,user_025,982643089925,Hyderabad,2025-12-18 15:28:21.828311,232.22,credit,Coffee,0,low_spender
TXN08985,user_025,982643089925,Hyderabad,2026-04-07 09:52:21.828311,240.35,debit,Local Shop,0,low_spender
TXN08986,user_025,982643089925,Hyderabad,2026-01-15 13:09:21.828311,211.39,debit,Coffee,0,low_spender
TXN08987,user_025,982643089925,Hyderabad,2026-01-29 21:19:21.828311,150.55,credit,Coffee,0,low_spender
